id_article;id_rubrique;id_mot
8105;159;317
8105;159;347
8105;159;383
8106;159;11
8106;159;79
8106;159;317
8106;159;347
8106;159;383
8107;159;11
8107;159;72
8107;159;164
8107;159;317
8107;159;383
8108;159;11
8108;159;72
8108;159;251
8108;159;317
8108;159;383
8109;159;11
8109;159;80
8109;159;251
8109;159;317
8109;159;383
8110;159;11
8110;159;77
8110;159;251
8110;159;317
8110;159;383
8111;159;11
8111;159;77
8111;159;251
8111;159;317
8111;159;383
8112;159;11
8112;159;77
8112;159;251
8112;159;317
8112;159;383
8113;159;13
8113;159;72
8113;159;174
8113;159;314
8113;159;383
8114;159;12
8114;159;77
8114;159;124
8114;159;318
8114;159;383
8115;159;13
8115;159;77
8115;159;315
8115;159;349
8115;159;383
8116;159;13
8116;159;77
8116;159;313
8116;159;383
8116;159;401
8117;159;13
8117;159;77
8117;159;313
8117;159;383
8117;159;401
8118;159;13
8118;159;73
8118;159;313
8118;159;383
8118;159;401
8119;159;12
8119;159;125
8119;159;229
8119;159;318
8119;159;383
8120;159;12
8120;159;125
8120;159;229
8120;159;319
8120;159;383
8121;159;13
8121;159;77
8121;159;314
8121;159;318
8121;159;319
8121;159;383
8121;159;404
8122;159;13
8122;159;229
8122;159;314
8122;159;318
8122;159;319
8122;159;383
8122;159;404
8123;159;13
8123;159;229
8123;159;314
8123;159;318
8123;159;319
8123;159;383
8123;159;404
8124;159;12
8124;159;77
8124;159;124
8124;159;318
8124;159;383
8125;159;12
8125;159;77
8125;159;124
8125;159;318
8125;159;383
8126;159;12
8126;159;77
8126;159;124
8126;159;318
8126;159;383
8127;159;12
8127;159;77
8127;159;124
8127;159;318
8127;159;383
8128;159;12
8128;159;77
8128;159;124
8128;159;319
8128;159;383
8129;159;13
8129;159;77
8129;159;141
8129;159;152
8129;159;155
8129;159;313
8129;159;383
8130;159;13
8130;159;76
8130;159;121
8130;159;313
8130;159;383
8131;159;13
8131;159;76
8131;159;121
8131;159;313
8131;159;383
8132;159;12
8132;159;77
8132;159;318
8132;159;383
8132;159;387
8133;159;13
8133;159;301
8133;159;315
8133;159;383
8133;159;405
8134;159;13
8134;159;77
8134;159;315
8134;159;383
8134;159;405
8135;159;13
8135;159;72
8135;159;116
8135;159;313
8135;159;383
8136;159;13
8136;159;73
8136;159;116
8136;159;316
8136;159;383
8137;159;13
8137;159;77
8137;159;116
8137;159;316
8137;159;383
8138;159;13
8138;159;77
8138;159;116
8138;159;316
8138;159;383
8139;159;13
8139;159;74
8139;159;116
8139;159;316
8139;159;383
8140;159;13
8140;159;223
8140;159;313
8140;159;373
8140;159;383
8141;159;13
8141;159;76
8141;159;115
8141;159;319
8141;159;383
8142;159;13
8142;159;72
8142;159;272
8142;159;313
8142;159;316
8142;159;376
8142;159;383
8143;159;13
8143;159;76
8143;159;272
8143;159;317
8143;159;383
8144;159;13
8144;159;76
8144;159;272
8144;159;307
8144;159;317
8144;159;383
8145;159;13
8145;159;76
8145;159;313
8145;159;326
8145;159;383
8146;159;13
8146;159;76
8146;159;313
8146;159;326
8146;159;383
8147;159;13
8147;159;76
8147;159;225
8147;159;315
8147;159;383
8148;159;13
8148;159;77
8148;159;112
8148;159;313
8148;159;383
8149;159;13
8149;159;76
8149;159;112
8149;159;313
8149;159;383
8150;159;13
8150;159;72
8150;159;111
8150;159;313
8150;159;376
8150;159;383
8151;159;13
8151;159;72
8151;159;111
8151;159;316
8151;159;376
8151;159;383
8152;159;13
8152;159;73
8152;159;111
8152;159;316
8152;159;376
8152;159;383
8153;159;12
8153;159;76
8153;159;110
8153;159;318
8153;159;383
8154;159;12
8154;159;75
8154;159;110
8154;159;318
8154;159;383
8155;159;12
8155;159;75
8155;159;108
8155;159;110
8155;159;318
8155;159;383
8156;159;12
8156;159;78
8156;159;110
8156;159;318
8156;159;383
8157;159;13
8157;159;295
8157;159;315
8157;159;383
8157;159;406
8157;159;407
8158;159;12
8158;159;72
8158;159;108
8158;159;318
8158;159;383
8159;159;12
8159;159;108
8159;159;229
8159;159;318
8159;159;383
8160;159;12
8160;159;72
8160;159;108
8160;159;318
8160;159;383
8161;159;12
8161;159;72
8161;159;108
8161;159;318
8161;159;383
8162;159;12
8162;159;77
8162;159;108
8162;159;318
8162;159;383
8163;159;12
8163;159;76
8163;159;108
8163;159;318
8163;159;383
8164;159;13
8164;159;76
8164;159;103
8164;159;315
8164;159;383
8165;159;11
8165;159;75
8165;159;102
8165;159;317
8165;159;383
8166;159;11
8166;159;76
8166;159;102
8166;159;317
8166;159;383
8167;159;11
8167;159;76
8167;159;102
8167;159;317
8167;159;383
8168;159;11
8168;159;77
8168;159;102
8168;159;316
8168;159;383
8169;159;13
8169;159;77
8169;159;100
8169;159;316
8169;159;376
8169;159;383
8170;159;13
8170;159;77
8170;159;100
8170;159;316
8170;159;376
8170;159;383
8171;159;13
8171;159;76
8171;159;100
8171;159;316
8171;159;376
8171;159;383
8172;159;13
8172;159;76
8172;159;100
8172;159;316
8172;159;376
8172;159;383
8173;159;13
8173;159;72
8173;159;100
8173;159;313
8173;159;376
8173;159;383
8174;159;13
8174;159;100
8174;159;231
8174;159;313
8174;159;376
8174;159;383
8175;159;13
8175;159;77
8175;159;263
8175;159;313
8175;159;315
8175;159;376
8175;159;383
8176;159;12
8176;159;72
8176;159;319
8176;159;351
8176;159;376
8176;159;383
8177;159;13
8177;159;78
8177;159;225
8177;159;315
8177;159;383
8178;159;13
8178;159;72
8178;159;315
8178;159;383
8178;159;398
8179;159;13
8179;159;72
8179;159;315
8179;159;383
8179;159;398
8180;159;13
8180;159;72
8180;159;315
8180;159;383
8180;159;398
8181;159;13
8181;159;77
8181;159;262
8181;159;316
8181;159;383
8182;159;13
8182;159;229
8182;159;262
8182;159;316
8182;159;383
8183;159;13
8183;159;72
8183;159;262
8183;159;316
8183;159;383
8184;159;13
8184;159;72
8184;159;262
8184;159;316
8184;159;383
8185;159;13
8185;159;230
8185;159;262
8185;159;316
8185;159;383
8186;159;13
8186;159;230
8186;159;262
8186;159;316
8186;159;383
8187;159;13
8187;159;91
8187;159;229
8187;159;314
8187;159;383
8188;159;13
8188;159;91
8188;159;231
8188;159;302
8188;159;383
8189;159;13
8189;159;79
8189;159;91
8189;159;313
8189;159;314
8189;159;315
8189;159;383
8190;159;13
8190;159;77
8190;159;263
8190;159;313
8190;159;315
8190;159;376
8190;159;383
8191;159;13
8191;159;77
8191;159;263
8191;159;313
8191;159;315
8191;159;376
8191;159;383
8192;159;13
8192;159;72
8192;159;263
8192;159;313
8192;159;315
8192;159;376
8192;159;383
8193;159;13
8193;159;72
8193;159;200
8193;159;302
8193;159;376
8193;159;383
8194;159;12
8194;159;90
8194;159;229
8194;159;318
8194;159;383
8195;159;12
8195;159;77
8195;159;90
8195;159;319
8195;159;383
8196;159;12
8196;159;72
8196;159;90
8196;159;319
8196;159;383
8197;159;12
8197;159;77
8197;159;90
8197;159;319
8197;159;383
8198;159;12
8198;159;76
8198;159;90
8198;159;319
8198;159;383
8199;159;12
8199;159;76
8199;159;90
8199;159;319
8199;159;383
8200;159;12
8200;159;73
8200;159;90
8200;159;319
8200;159;383
8201;159;11
8201;159;73
8201;159;317
8201;159;383
8201;159;400
8202;159;13
8202;159;76
8202;159;152
8202;159;314
8202;159;316
8202;159;383
8203;159;13
8203;159;78
8203;159;84
8203;159;315
8203;159;316
8203;159;383
8204;159;13
8204;159;72
8204;159;314
8204;159;376
8204;159;383
8204;159;393
8244;159;13
8244;159;82
8244;159;272
8244;159;302
8244;159;383
8245;159;72
8245;159;313
8245;159;342
8245;159;376
8245;159;383
8205;168;13
8205;168;225
8205;168;300
8205;168;315
8205;168;397
8206;168;13
8206;168;76
8206;168;225
8206;168;315
8206;168;397
8207;168;13
8207;168;76
8207;168;115
8207;168;191
8207;168;225
8207;168;319
8207;168;397
8208;168;13
8208;168;72
8208;168;91
8208;168;152
8208;168;179
8208;168;200
8208;168;218
8208;168;314
8208;168;376
8208;168;397
8209;168;12
8209;168;77
8209;168;217
8209;168;318
8209;168;397
8210;168;12
8210;168;76
8210;168;217
8210;168;318
8210;168;397
8211;168;12
8211;168;77
8211;168;217
8211;168;319
8211;168;397
8212;168;12
8212;168;75
8212;168;217
8212;168;318
8212;168;397
8213;168;12
8213;168;76
8213;168;217
8213;168;318
8213;168;397
8214;168;11
8214;168;76
8214;168;307
8214;168;317
8214;168;376
8214;168;397
8215;168;11
8215;168;75
8215;168;221
8215;168;307
8215;168;317
8215;168;376
8215;168;397
8216;168;11
8216;168;76
8216;168;221
8216;168;307
8216;168;317
8216;168;376
8216;168;397
8217;168;11
8217;168;76
8217;168;307
8217;168;317
8217;168;325
8217;168;376
8217;168;397
8218;168;11
8218;168;76
8218;168;307
8218;168;317
8218;168;325
8218;168;376
8218;168;397
8219;168;11
8219;168;76
8219;168;302
8219;168;307
8219;168;325
8219;168;376
8219;168;397
8220;168;13
8220;168;72
8220;168;207
8220;168;314
8220;168;315
8220;168;397
8221;168;13
8221;168;229
8221;168;315
8221;168;323
8221;168;397
8222;168;13
8222;168;76
8222;168;313
8222;168;314
8222;168;326
8222;168;397
8223;168;13
8223;168;75
8223;168;313
8223;168;314
8223;168;326
8223;168;397
8224;168;12
8224;168;82
8224;168;183
8224;168;319
8224;168;397
8225;168;12
8225;168;80
8225;168;183
8225;168;302
8225;168;397
8226;168;12
8226;168;82
8226;168;183
8226;168;318
8226;168;397
8227;168;11
8227;168;77
8227;168;173
8227;168;317
8227;168;397
8228;168;11
8228;168;77
8228;168;173
8228;168;317
8228;168;397
8229;168;13
8229;168;77
8229;168;165
8229;168;313
8229;168;397
8230;168;13
8230;168;152
8230;168;155
8230;168;300
8230;168;314
8230;168;397
8231;168;13
8231;168;72
8231;168;84
8231;168;155
8231;168;224
8231;168;316
8231;168;397
8232;168;13
8232;168;75
8232;168;316
8232;168;376
8232;168;386
8232;168;397
8233;168;13
8233;168;76
8233;168;141
8233;168;313
8233;168;397
8234;168;12
8234;168;76
8234;168;124
8234;168;318
8234;168;397
8235;168;12
8235;168;76
8235;168;124
8235;168;318
8235;168;397
8236;168;13
8236;168;78
8236;168;225
8236;168;315
8236;168;397
8237;168;13
8237;168;72
8237;168;115
8237;168;315
8237;168;397
8238;168;13
8238;168;76
8238;168;115
8238;168;319
8238;168;397
8239;168;13
8239;168;75
8239;168;115
8239;168;314
8239;168;315
8239;168;376
8239;168;397
8239;168;406
8240;168;13
8240;168;76
8240;168;270
8240;168;313
8240;168;314
8240;168;326
8240;168;397
8241;168;13
8241;168;76
8241;168;313
8241;168;314
8241;168;326
8241;168;397
8242;168;13
8242;168;76
8242;168;115
8242;168;315
8242;168;397
